Tissue	State	Treatment	Gene	MutFreq	LossFreq	GainFreq	NoMutLoss	MutLoss	NoMutWT	MutWT	NoMutGain	MutGain
Genitourinary	Metastasis	Treatment	CREBBP	0.0149253731343284	0.0634328358208955	0.186567164179104	52	1	592	13	151	1
Genitourinary	Metastasis	Treatment	CTNNB1	0.0447761194029851	0.0671641791044776	0.126865671641791	54	2	621	29	96	8
Genitourinary	Metastasis	Treatment	EP300	0.0111940298507463	0.181592039800995	0.0435323383084577	146	2	616	9	36	1
Genitourinary	Metastasis	Treatment	ERF	0.0111940298507463	0.130597014925373	0.0733830845771144	106	1	632	10	60	1
Genitourinary	Metastasis	Treatment	FGFR3	0.0323383084577114	0.180348258706468	0.0932835820895522	146	1	566	20	69	8
Genitourinary	Metastasis	Treatment	FOXA1	0.0721393034825871	0.0783582089552239	0.1181592039801	61	4	605	43	83	14
Genitourinary	Metastasis	Treatment	HRAS	0.0124378109452736	0.143034825870647	0.0422885572139304	116	1	648	9	33	3
Genitourinary	Metastasis	Treatment	JAK1	0.027363184079602	0.134328358208955	0.0460199004975124	102	8	646	15	37	2
Genitourinary	Metastasis	Treatment	KDM5C	0.013681592039801	0.068407960199005	0.195273631840796	56	1	583	11	157	2
Genitourinary	Metastasis	Treatment	KDM6A	0.0497512437810945	0.0721393034825871	0.205223880597015	53	7	551	32	163	4
Genitourinary	Metastasis	Treatment	KMT2A	0.0186567164179104	0.174129353233831	0.0696517412935323	140	2	596	14	56	2
Genitourinary	Metastasis	Treatment	KMT2C	0.0398009950248756	0.0907960199004975	0.205223880597015	70	5	548	20	157	10
Genitourinary	Metastasis	Treatment	KRAS	0.0111940298507463	0.119402985074627	0.114427860696517	97	1	613	5	88	6
Genitourinary	Metastasis	Treatment	NCOR1	0.0161691542288557	0.258706467661692	0.0646766169154229	203	7	539	7	52	2
Genitourinary	Metastasis	Treatment	PBRM1	0.0261194029850746	0.116915422885572	0.114427860696517	81	15	612	8	93	1
Genitourinary	Metastasis	Treatment	PIK3CA	0.0522388059701493	0.0286069651741294	0.263681592039801	24	1	536	35	205	9
Genitourinary	Metastasis	Treatment	PIK3R1	0.027363184079602	0.233830845771144	0.0298507462686567	184	6	576	18	25	1
Genitourinary	Metastasis	Treatment	PTEN	0.0696517412935323	0.230099502487562	0.0485074626865672	165	22	549	33	37	4
Genitourinary	Metastasis	Treatment	RB1	0.0373134328358209	0.436567164179104	0.0124378109452736	338	15	428	17	11	1
Genitourinary	Metastasis	Treatment	RNF43	0.0161691542288557	0.0323383084577114	0.180348258706468	26	2	626	9	142	5
Genitourinary	Metastasis	Treatment	SETD2	0.0236318407960199	0.109452736318408	0.119402985074627	82	8	610	12	96	2
Genitourinary	Metastasis	Treatment	SPEN	0.0161691542288557	0.164179104477612	0.0509950248756219	128	6	624	9	42	1
Genitourinary	Metastasis	Treatment	SPOP	0.0758706467661692	0.0223880597014925	0.125621890547264	18	2	631	56	97	6
Genitourinary	Metastasis	Treatment	STAG2	0.0111940298507463	0.101990049751244	0.120646766169154	82	2	618	9	98	1
Genitourinary	Metastasis	Treatment	TERT	0.0995024875621891	0.0621890547263682	0.222636815920398	49	3	525	52	153	28
Genitourinary	Metastasis	Treatment	TP53	0.368159203980099	0.322139303482587	0.0186567164179104	115	146	383	149	13	4
Genitourinary	Metastasis	Treatment	TP53BP1	0.013681592039801	0.210199004975124	0.0323383084577114	168	3	601	10	27	1
Genitourinary	Metastasis	Treatment	TSC1	0.0111940298507463	0.105721393034826	0.15547263681592	81	6	592	4	125	2
Genitourinary	Metastasis	Treatment	VHL	0.0460199004975124	0.0907960199004975	0.119402985074627	57	18	616	21	97	1
Genitourinary	Metastasis	Treatment	ZFHX3	0.0398009950248756	0.374378109452736	0.0236318407960199	292	11	464	22	19	2
Genitourinary	Metastasis	Non_Treatment	APC	0.0363951473136915	0.169844020797227	0.0554592720970537	88	12	438	11	33	1
Genitourinary	Metastasis	Non_Treatment	ARID1A	0.0675909878682842	0.128249566724437	0.0346620450606586	70	6	451	34	20	2
Genitourinary	Metastasis	Non_Treatment	ARID1B	0.0103986135181976	0.133448873483536	0.0415944540727903	78	1	471	7	25	1
Genitourinary	Metastasis	Non_Treatment	ASXL1	0.0138648180242634	0.0103986135181976	0.178509532062392	7	1	462	8	103	2
Genitourinary	Metastasis	Non_Treatment	ATM	0.0277296360485269	0.176776429809359	0.0363951473136915	96	8	446	10	22	1
Genitourinary	Metastasis	Non_Treatment	BAP1	0.0346620450606586	0.145580589254766	0.097053726169844	77	9	428	11	55	3
Genitourinary	Metastasis	Non_Treatment	BRCA2	0.0155979202772964	0.169844020797227	0.0467937608318891	97	3	447	7	27	2
Genitourinary	Metastasis	Non_Treatment	CDKN1A	0.0121317157712305	0.0675909878682842	0.131715771230503	40	1	457	7	76	2
Genitourinary	Metastasis	Non_Treatment	CDKN2A	0.0190641247833622	0.275563258232236	0.0623916811091854	158	3	375	9	36	2
Genitourinary	Metastasis	Non_Treatment	CREBBP	0.0311958405545927	0.0953206239168111	0.102253032928943	54	3	449	16	59	2
Genitourinary	Metastasis	Non_Treatment	CTNNB1	0.0311958405545927	0.107452339688042	0.114384748700173	62	2	436	15	64	4
Genitourinary	Metastasis	Non_Treatment	EP300	0.0190641247833622	0.116117850953206	0.0571923743500867	68	1	468	11	33	2
Genitourinary	Metastasis	Non_Treatment	ERBB3	0.0155979202772964	0.0259965337954939	0.149046793760832	15	2	469	9	87	1
Genitourinary	Metastasis	Non_Treatment	FAT1	0.0121317157712305	0.197573656845754	0.0294627383015598	115	1	440	8	18	1
Genitourinary	Metastasis	Non_Treatment	FGFR3	0.0329289428076256	0.18370883882149	0.0467937608318891	106	2	431	15	24	5
Genitourinary	Metastasis	Non_Treatment	FOXA1	0.0519930675909879	0.12998266897747	0.0883882149046794	76	1	424	29	50	3
Genitourinary	Metastasis	Non_Treatment	HRAS	0.0190641247833622	0.12998266897747	0.0381282495667244	75	2	472	10	22	2
Genitourinary	Metastasis	Non_Treatment	KDM5C	0.0207972270363951	0.0658578856152513	0.121317157712305	39	1	458	13	71	1
Genitourinary	Metastasis	Non_Treatment	KDM6A	0.0537261698440208	0.0606585788561525	0.149046793760832	34	3	432	26	83	5
Genitourinary	Metastasis	Non_Treatment	KMT2A	0.024263431542461	0.164644714038128	0.0346620450606586	95	2	451	13	20	2
Genitourinary	Metastasis	Non_Treatment	KMT2C	0.0467937608318891	0.0641247833622184	0.162911611785095	38	1	426	22	89	7
Genitourinary	Metastasis	Non_Treatment	KMT2D	0.072790294627383	0.0294627383015598	0.1421143847487	16	3	444	36	78	6
Genitourinary	Metastasis	Non_Treatment	KRAS	0.0277296360485269	0.0849220103986135	0.220103986135182	50	1	392	11	122	7
Genitourinary	Metastasis	Non_Treatment	MTOR	0.0155979202772964	0.147313691507799	0.0519930675909879	84	3	456	8	31	1
Genitourinary	Metastasis	Non_Treatment	PBRM1	0.0745233968804159	0.154246100519931	0.102253032928943	77	14	400	31	60	1
Genitourinary	Metastasis	Non_Treatment	PIK3CA	0.0745233968804159	0.0329289428076256	0.180242634315425	19	2	419	37	99	7
Genitourinary	Metastasis	Non_Treatment	PIK3R1	0.0138648180242634	0.211438474870017	0.0415944540727903	122	2	426	7	24	2
Genitourinary	Metastasis	Non_Treatment	PTEN	0.0675909878682842	0.150779896013865	0.0190641247833622	76	13	453	28	12	1
Genitourinary	Metastasis	Non_Treatment	RB1	0.048526863084922	0.303292894280763	0.0225303292894281	163	14	375	16	14	1
Genitourinary	Metastasis	Non_Treatment	SETD2	0.0623916811091854	0.135181975736568	0.107452339688042	68	12	414	25	62	2
Genitourinary	Metastasis	Non_Treatment	TERT	0.157712305025997	0.103986135181976	0.178509532062392	53	9	350	66	86	19
Genitourinary	Metastasis	Non_Treatment	TP53	0.265164644714038	0.197573656845754	0.0329289428076256	63	53	348	98	16	5
Genitourinary	Metastasis	Non_Treatment	TSC1	0.0121317157712305	0.131715771230503	0.0901213171577123	73	5	447	4	53	1
Genitourinary	Metastasis	Non_Treatment	TSC2	0.0121317157712305	0.0797227036395147	0.117850953206239	46	2	459	6	68	2
Genitourinary	Metastasis	Non_Treatment	VHL	0.128249566724437	0.110918544194107	0.126516464471404	40	26	393	49	73	2
Genitourinary	Metastasis	Non_Treatment	ZFHX3	0.0329289428076256	0.21317157712305	0.0311958405545927	117	8	426	12	18	2
Gynecologic	Primary	Treatment	AMER1	0.0154639175257732	0.314432989690722	0.00515463917525773	62	1	130	4	2	1
Gynecologic	Primary	Treatment	ANKRD11	0.0257731958762887	0.293814432989691	0.0257731958762887	58	1	128	6	6	1
Gynecologic	Primary	Treatment	APC	0.0103092783505155	0.149484536082474	0.0257731958762887	29	2	160	2	6	1
Gynecologic	Primary	Treatment	ARID1A	0.175257731958763	0.15979381443299	0.0360824742268041	29	4	126	32	8	1
Gynecologic	Primary	Treatment	ARID1B	0.0206185567010309	0.206185567010309	0.0206185567010309	41	1	147	5	5	1
Gynecologic	Primary	Treatment	ASXL1	0.0206185567010309	0.0103092783505155	0.190721649484536	3	1	152	5	38	1
Gynecologic	Primary	Treatment	ATM	0.0463917525773196	0.118556701030928	0.0412371134020619	23	2	156	9	9	1
Gynecologic	Primary	Treatment	ATRX	0.0257731958762887	0.345360824742268	0.0154639175257732	66	3	122	4	4	1
Gynecologic	Primary	Treatment	BCOR	0.0309278350515464	0.371134020618557	0.00515463917525773	73	1	116	7	2	1
Gynecologic	Primary	Treatment	BRCA1	0.0206185567010309	0.123711340206186	0.0515463917525773	24	2	158	4	11	1
Gynecologic	Primary	Treatment	BRCA2	0.0206185567010309	0.175257731958763	0.0412371134020619	35	1	149	5	9	1
Gynecologic	Primary	Treatment	CDH1	0.0103092783505155	0.247422680412371	0.0360824742268041	49	1	138	3	8	1
Gynecologic	Primary	Treatment	CDK12	0.0309278350515464	0.139175257731959	0.077319587628866	28	1	148	6	15	2
Gynecologic	Primary	Treatment	CDKN2A	0.0103092783505155	0.242268041237113	0.0515463917525773	47	2	137	2	11	1
Gynecologic	Primary	Treatment	CIC	0.0154639175257732	0.15979381443299	0.0618556701030928	32	1	149	4	13	1
Gynecologic	Primary	Treatment	CREBBP	0.0103092783505155	0.139175257731959	0.0824742268041237	28	1	151	2	16	2
Gynecologic	Primary	Treatment	CTCF	0.0412371134020619	0.237113402061856	0.0206185567010309	47	1	137	9	5	1
Gynecologic	Primary	Treatment	EPHA3	0.0154639175257732	0.11340206185567	0.0670103092783505	23	1	157	4	14	1
Gynecologic	Primary	Treatment	EPHA7	0.0154639175257732	0.185567010309278	0.0206185567010309	37	1	152	4	5	1
Gynecologic	Primary	Treatment	ERBB2	0.0103092783505155	0.139175257731959	0.077319587628866	28	1	151	3	16	1
Gynecologic	Primary	Treatment	ERCC2	0.0103092783505155	0.144329896907216	0.0618556701030928	29	1	153	3	13	1
Gynecologic	Primary	Treatment	ESR1	0.0309278350515464	0.206185567010309	0.0515463917525773	41	1	139	7	11	1
Gynecologic	Primary	Treatment	FANCA	0.0103092783505155	0.304123711340206	0.0257731958762887	60	1	129	3	6	1
Gynecologic	Primary	Treatment	FAT1	0.0463917525773196	0.262886597938144	0.0103092783505155	52	1	133	10	3	1
Gynecologic	Primary	Treatment	FBXW7	0.0567010309278351	0.27319587628866	0.00515463917525773	52	3	133	9	1	2
Gynecologic	Primary	Treatment	FOXP1	0.0154639175257732	0.103092783505155	0.0927835051546392	21	1	154	4	19	1
Gynecologic	Primary	Treatment	INPP4B	0.0154639175257732	0.278350515463918	0.0257731958762887	54	2	134	3	6	1
Gynecologic	Primary	Treatment	INPPL1	0.0463917525773196	0.0670103092783505	0.103092783505155	14	1	153	10	21	1
Gynecologic	Primary	Treatment	KDM5C	0.0103092783505155	0.381443298969072	0.0103092783505155	74	2	118	2	3	1
Gynecologic	Primary	Treatment	KEAP1	0.0154639175257732	0.123711340206186	0.139175257731959	24	2	142	3	28	1
Gynecologic	Primary	Treatment	KMT2B	0.0463917525773196	0.0824742268041237	0.144329896907216	17	1	142	10	29	1
Gynecologic	Primary	Treatment	KRAS	0.0979381443298969	0.0567010309278351	0.154639175257732	12	1	138	17	28	4
Gynecologic	Primary	Treatment	LATS1	0.0154639175257732	0.211340206185567	0.0103092783505155	42	1	149	4	3	1
Gynecologic	Primary	Treatment	MAP3K1	0.0154639175257732	0.190721649484536	0.0206185567010309	37	2	152	3	5	1
Gynecologic	Primary	Treatment	MED12	0.0154639175257732	0.350515463917526	0.0103092783505155	69	1	122	4	3	1
Gynecologic	Primary	Treatment	MSH6	0.0206185567010309	0.0154639175257732	0.118556701030928	4	1	165	5	24	1
Gynecologic	Primary	Treatment	NF1	0.0360824742268041	0.195876288659794	0.0309278350515464	39	1	144	8	7	1
Gynecologic	Primary	Treatment	PARP1	0.0103092783505155	0.0154639175257732	0.257731958762887	4	1	141	2	50	2
Gynecologic	Primary	Treatment	PAX5	0.0154639175257732	0.211340206185567	0.0360824742268041	41	2	145	3	8	1
Gynecologic	Primary	Treatment	PBRM1	0.0103092783505155	0.108247422680412	0.0670103092783505	22	1	159	3	14	1
Gynecologic	Primary	Treatment	PIK3CA	0.237113402061856	0.0103092783505155	0.314432989690722	3	1	93	40	55	8
Gynecologic	Primary	Treatment	PIK3R1	0.108247422680412	0.206185567010309	0.0257731958762887	41	1	129	22	6	1
Gynecologic	Primary	Treatment	POLE	0.0309278350515464	0.134020618556701	0.0257731958762887	27	1	158	7	6	1
Gynecologic	Primary	Treatment	PPP2R1A	0.0670103092783505	0.247422680412371	0.077319587628866	48	2	122	11	14	3
Gynecologic	Primary	Treatment	PTPRD	0.0154639175257732	0.221649484536082	0.0567010309278351	44	1	138	4	12	1
Gynecologic	Primary	Treatment	PTPRS	0.0154639175257732	0.396907216494845	0.0257731958762887	78	1	110	4	6	1
Gynecologic	Primary	Treatment	RB1	0.0309278350515464	0.175257731958763	0.0463917525773196	33	3	148	5	10	1
Gynecologic	Primary	Treatment	RRAS2	0.0206185567010309	0.144329896907216	0.0103092783505155	29	1	161	5	3	1
Gynecologic	Primary	Treatment	SMAD2	0.0103092783505155	0.211340206185567	0.0206185567010309	42	1	148	3	5	1
Gynecologic	Primary	Treatment	SOX17	0.0154639175257732	0.0154639175257732	0.262886597938144	4	1	138	4	52	1
Gynecologic	Primary	Treatment	SPEN	0.0103092783505155	0.0876288659793814	0.103092783505155	18	1	156	3	21	1
Gynecologic	Primary	Treatment	TERT	0.0206185567010309	0.134020618556701	0.185567010309278	27	1	129	5	37	1
Gynecologic	Primary	Treatment	TET2	0.0154639175257732	0.283505154639175	0	56	1	137	4	1	1
Gynecologic	Primary	Treatment	TP53	0.675257731958763	0.22680412371134	0.0412371134020619	4	42	60	84	2	8
Gynecologic	Primary	Treatment	TSC2	0.0206185567010309	0.108247422680412	0.139175257731959	21	2	144	4	28	1
Gynecologic	Primary	Treatment	ZFHX3	0.0515463917525773	0.262886597938144	0.0257731958762887	51	2	130	10	6	1
Gynecologic	Primary	Non_Treatment	ANKRD11	0.014866979655712	0.259780907668232	0.02660406885759	332	2	895	19	35	1
Gynecologic	Primary	Non_Treatment	APC	0.0344287949921753	0.153364632237872	0.0172143974960876	194	4	1021	41	22	2
Gynecologic	Primary	Non_Treatment	ARID1A	0.323161189358372	0.185446009389671	0.0485133020344288	193	46	620	361	55	9
Gynecologic	Primary	Non_Treatment	ARID1B	0.0352112676056338	0.158059467918623	0.0328638497652582	200	4	995	41	41	3
Gynecologic	Primary	Non_Treatment	ASXL1	0.0125195618153365	0.0109546165884194	0.179968701095462	15	1	1020	16	230	2
Gynecologic	Primary	Non_Treatment	ASXL2	0.0117370892018779	0.0258215962441315	0.109546165884194	34	1	1091	16	141	1
Gynecologic	Primary	Non_Treatment	ATM	0.0579029733959311	0.140845070422535	0.0469483568075117	177	5	969	71	61	1
Gynecologic	Primary	Non_Treatment	ATR	0.0234741784037559	0.0109546165884194	0.187793427230047	15	1	996	30	240	2
Gynecologic	Primary	Non_Treatment	ATRX	0.0320813771517997	0.242566510172144	0.0101721439749609	311	1	915	42	14	1
Gynecologic	Primary	Non_Treatment	BCOR	0.0743348982785603	0.226917057902973	0.0187793427230047	284	8	879	87	23	3
Gynecologic	Primary	Non_Treatment	BLM	0.014866979655712	0.135367762128326	0.0688575899843505	174	1	1000	19	88	2
Gynecologic	Primary	Non_Treatment	BRAF	0.0101721439749609	0.0492957746478873	0.110328638497653	64	1	1063	13	141	2
Gynecologic	Primary	Non_Treatment	BRCA1	0.0179968701095462	0.162754303599374	0.0461658841940532	201	9	999	14	58	3
Gynecologic	Primary	Non_Treatment	BRCA2	0.0305164319248826	0.17527386541471	0.0226917057902973	221	5	991	36	30	1
Gynecologic	Primary	Non_Treatment	CIC	0.0250391236306729	0.130672926447574	0.0821596244131455	165	4	978	30	106	1
Gynecologic	Primary	Non_Treatment	CREBBP	0.0289514866979656	0.161189358372457	0.0555555555555556	206	2	966	37	72	1
Gynecologic	Primary	Non_Treatment	CTCF	0.120500782472613	0.214397496087637	0.0312989045383412	274	2	812	154	41	1
Gynecologic	Primary	Non_Treatment	CTNNB1	0.108763693270736	0.116588419405321	0.0312989045383412	148	3	954	137	40	2
Gynecologic	Primary	Non_Treatment	DICER1	0.0172143974960876	0.107198748043818	0.0383411580594679	138	1	1072	22	49	2
Gynecologic	Primary	Non_Treatment	EP300	0.0312989045383412	0.17527386541471	0.0172143974960876	219	7	999	35	23	1
Gynecologic	Primary	Non_Treatment	EPHA7	0.0101721439749609	0.126760563380282	0.0438184663536776	163	1	1048	14	57	1
Gynecologic	Primary	Non_Treatment	ERBB2	0.0219092331768388	0.174491392801252	0.05320813771518	223	2	961	28	69	1
Gynecologic	Primary	Non_Treatment	ESR1	0.0117370892018779	0.142410015649452	0.0829420970266041	182	2	977	15	107	1
Gynecologic	Primary	Non_Treatment	EZH2	0.0101721439749609	0.0516431924882629	0.114241001564945	67	1	1055	13	146	2
Gynecologic	Primary	Non_Treatment	FAT1	0.0375586854460094	0.230046948356808	0.0109546165884194	291	5	928	44	14	2
Gynecologic	Primary	Non_Treatment	FBXW7	0.107198748043818	0.203442879499218	0.00938967136150235	251	11	881	127	12	2
Gynecologic	Primary	Non_Treatment	FOXP1	0.013302034428795	0.121283255086072	0.0430359937402191	156	1	1052	18	56	1
Gynecologic	Primary	Non_Treatment	GRIN2A	0.0109546165884194	0.171361502347418	0.0500782472613459	218	3	984	13	65	1
Gynecologic	Primary	Non_Treatment	INPP4B	0.0125195618153365	0.202660406885759	0.0117370892018779	260	1	989	17	16	1
Gynecologic	Primary	Non_Treatment	KDM5C	0.0117370892018779	0.251173708920188	0.013302034428795	320	3	928	14	18	1
Gynecologic	Primary	Non_Treatment	KDM6A	0.0101721439749609	0.248043818466354	0.0219092331768388	317	2	922	13	29	1
Gynecologic	Primary	Non_Treatment	KMT2A	0.0172143974960876	0.133802816901408	0.0469483568075117	171	2	1028	21	60	2
Gynecologic	Primary	Non_Treatment	KMT2B	0.066510172143975	0.039906103286385	0.150234741784038	52	1	951	86	193	1
Gynecologic	Primary	Non_Treatment	KMT2C	0.0375586854460094	0.0571205007824726	0.115023474178404	71	4	1018	42	144	5
Gynecologic	Primary	Non_Treatment	KRAS	0.146322378716745	0.041471048513302	0.112676056338028	54	1	920	163	120	26
Gynecologic	Primary	Non_Treatment	LATS1	0.0195618153364632	0.158059467918623	0.0250391236306729	198	6	1025	21	33	1
Gynecologic	Primary	Non_Treatment	MAP3K1	0.0242566510172144	0.176056338028169	0.0156494522691706	225	2	1004	31	21	1
Gynecologic	Primary	Non_Treatment	MAX	0.0101721439749609	0.119718309859155	0.0453834115805947	154	1	1057	12	57	3
Gynecologic	Primary	Non_Treatment	MED12	0.0422535211267606	0.242566510172144	0.0101721439749609	306	6	907	50	14	1
Gynecologic	Primary	Non_Treatment	MLH1	0.014866979655712	0.122065727699531	0.0344287949921753	156	2	1061	19	45	1
Gynecologic	Primary	Non_Treatment	MSH2	0.0250391236306729	0.0140845070422535	0.151799687010955	19	1	1035	33	195	1
Gynecologic	Primary	Non_Treatment	MSH3	0.02660406885759	0.193270735524257	0.0125195618153365	248	1	982	35	17	1
Gynecologic	Primary	Non_Treatment	MSH6	0.0352112676056338	0.013302034428795	0.126760563380282	17	2	1057	44	162	2
Gynecologic	Primary	Non_Treatment	MTOR	0.0195618153364632	0.125195618153365	0.0696400625978091	160	2	1007	24	89	2
Gynecologic	Primary	Non_Treatment	NBN	0.0117370892018779	0.0258215962441315	0.226917057902973	34	1	943	14	289	3
Gynecologic	Primary	Non_Treatment	NCOR1	0.0179968701095462	0.272300469483568	0.0140845070422535	345	5	894	20	19	1
Gynecologic	Primary	Non_Treatment	NF1	0.0610328638497653	0.18622848200313	0.039906103286385	225	15	926	65	52	1
Gynecologic	Primary	Non_Treatment	NOTCH3	0.013302034428795	0.0610328638497653	0.119718309859155	79	1	1033	16	152	3
Gynecologic	Primary	Non_Treatment	NSD1	0.0344287949921753	0.102503912363067	0.0602503912363067	131	2	1028	44	78	1
Gynecologic	Primary	Non_Treatment	PBRM1	0.013302034428795	0.132237871674491	0.0461658841940532	169	2	1035	17	60	1
Gynecologic	Primary	Non_Treatment	PIK3CA	0.370109546165884	0.00469483568075117	0.259780907668232	3	5	535	407	270	64
Gynecologic	Primary	Non_Treatment	PIK3R1	0.174491392801252	0.18622848200313	0.013302034428795	227	13	815	210	16	3
Gynecologic	Primary	Non_Treatment	POLE	0.0438184663536776	0.10641627543036	0.0586854460093897	137	1	1012	57	76	1
Gynecologic	Primary	Non_Treatment	PPM1D	0.0109546165884194	0.10093896713615	0.0790297339593114	129	2	1036	14	102	1
Gynecologic	Primary	Non_Treatment	PPP2R1A	0.0868544600938967	0.147887323943662	0.0696400625978091	183	8	914	88	73	18
Gynecologic	Primary	Non_Treatment	PTCH1	0.0219092331768388	0.184663536776213	0.0273865414710485	236	2	981	28	36	1
Gynecologic	Primary	Non_Treatment	PTPRD	0.0172143974960876	0.179186228482003	0.0516431924882629	230	1	962	23	67	1
Gynecologic	Primary	Non_Treatment	PTPRS	0.0140845070422535	0.266823161189358	0.0203442879499218	342	1	894	19	27	1
Gynecologic	Primary	Non_Treatment	PTPRT	0.0203442879499218	0.0140845070422535	0.176838810641628	19	1	1012	24	224	4
Gynecologic	Primary	Non_Treatment	RAD50	0.0109546165884194	0.129890453834116	0.0250391236306729	166	2	1068	14	33	1
Gynecologic	Primary	Non_Treatment	RASA1	0.0375586854460094	0.183881064162754	0.0117370892018779	233	4	984	46	16	1
Gynecologic	Primary	Non_Treatment	RB1	0.0430359937402191	0.194053208137715	0.0258215962441315	231	19	961	38	34	1
Gynecologic	Primary	Non_Treatment	RNF43	0.0594679186228482	0.104851330203443	0.0860719874804382	134	2	962	74	109	3
Gynecologic	Primary	Non_Treatment	RRAS2	0.02660406885759	0.146322378716745	0.0234741784037559	188	1	1030	33	29	3
Gynecologic	Primary	Non_Treatment	SETD2	0.0187793427230047	0.122065727699531	0.039906103286385	157	1	1048	25	52	1
Gynecologic	Primary	Non_Treatment	SMAD2	0.0101721439749609	0.174491392801252	0.0195618153364632	224	1	1018	14	26	1
Gynecologic	Primary	Non_Treatment	SMARCA4	0.0140845070422535	0.105633802816901	0.136150234741784	136	1	952	19	175	1
Gynecologic	Primary	Non_Treatment	SOX17	0.0312989045383412	0.0117370892018779	0.23943661971831	15	2	921	38	305	3
Gynecologic	Primary	Non_Treatment	SOX9	0.0125195618153365	0.0743348982785603	0.115023474178404	96	1	1023	15	146	3
Gynecologic	Primary	Non_Treatment	SPEN	0.0211267605633803	0.108763693270736	0.0743348982785603	140	1	1019	27	95	2
Gynecologic	Primary	Non_Treatment	SPOP	0.0289514866979656	0.105633802816901	0.0743348982785603	134	3	1019	31	91	6
Gynecologic	Primary	Non_Treatment	STAG2	0.0125195618153365	0.234741784037559	0.0156494522691706	300	2	944	16	21	1
Gynecologic	Primary	Non_Treatment	TERT	0.0289514866979656	0.081377151799687	0.139280125195618	103	3	966	32	175	5
Gynecologic	Primary	Non_Treatment	TP53	0.490610328638498	0.251173708920188	0.0187793427230047	38	285	611	324	5	21
Gynecologic	Primary	Non_Treatment	TP53BP1	0.0179968701095462	0.211267605633803	0.0140845070422535	269	3	970	22	19	1
Gynecologic	Primary	Non_Treatment	TSC1	0.0117370892018779	0.179186228482003	0.0211267605633803	229	2	1011	13	26	3
Gynecologic	Primary	Non_Treatment	TSC2	0.0117370892018779	0.143974960876369	0.0712050078247261	183	3	992	13	91	2
Gynecologic	Primary	Non_Treatment	XPO1	0.013302034428795	0.013302034428795	0.115023474178404	18	1	1098	18	148	1
Gynecologic	Primary	Non_Treatment	ZFHX3	0.0821596244131455	0.253521126760563	0.0219092331768388	317	9	830	98	29	1
Gynecologic	Metastasis	Treatment	AKT1	0.0221774193548387	0.149193548387097	0.108870967741935	75	1	359	11	54	2
Gynecologic	Metastasis	Treatment	ARID1A	0.11491935483871	0.272177419354839	0.0625	130	7	280	52	32	1
Gynecologic	Metastasis	Treatment	ARID1B	0.0120967741935484	0.308467741935484	0.0504032258064516	153	2	314	6	26	1
Gynecologic	Metastasis	Treatment	ARID5B	0.0100806451612903	0.100806451612903	0.122983870967742	51	1	383	4	60	3
Gynecologic	Metastasis	Treatment	ASXL1	0.0100806451612903	0.0100806451612903	0.334677419354839	6	1	322	5	166	2
Gynecologic	Metastasis	Treatment	ATM	0.0141129032258065	0.199596774193548	0.106854838709677	99	2	339	7	54	1
Gynecologic	Metastasis	Treatment	ATR	0.0100806451612903	0.0141129032258065	0.328629032258065	8	1	323	5	163	2
Gynecologic	Metastasis	Treatment	ATRX	0.0181451612903226	0.433467741935484	0.0181451612903226	214	3	266	8	10	1
Gynecologic	Metastasis	Treatment	B2M	0.0141129032258065	0.348790322580645	0.0423387096774194	172	3	298	6	22	1
Gynecologic	Metastasis	Treatment	BCOR	0.0262096774193548	0.449596774193548	0.0241935483870968	220	5	254	9	12	2
Gynecologic	Metastasis	Treatment	BRAF	0.0120967741935484	0.0786290322580645	0.207661290322581	40	1	351	5	102	3
Gynecologic	Metastasis	Treatment	BRCA1	0.032258064516129	0.221774193548387	0.0483870967741935	108	4	351	13	24	2
Gynecologic	Metastasis	Treatment	BRCA2	0.032258064516129	0.266129032258065	0.0443548387096774	126	8	334	10	23	1
Gynecologic	Metastasis	Treatment	CDK12	0.0161290322580645	0.282258064516129	0.0423387096774194	139	3	330	7	22	1
Gynecologic	Metastasis	Treatment	CREBBP	0.0181451612903226	0.272177419354839	0.0786290322580645	134	3	316	8	40	1
Gynecologic	Metastasis	Treatment	CTCF	0.0403225806451613	0.381048387096774	0.0262096774193548	189	2	276	20	14	1
Gynecologic	Metastasis	Treatment	CTNNB1	0.0584677419354839	0.13508064516129	0.0967741935483871	67	2	355	28	48	2
Gynecologic	Metastasis	Treatment	DICER1	0.0100806451612903	0.181451612903226	0.0625	91	1	372	5	31	2
Gynecologic	Metastasis	Treatment	EP300	0.0141129032258065	0.304435483870968	0.030241935483871	151	2	325	7	16	1
Gynecologic	Metastasis	Treatment	ERBB2	0.0100806451612903	0.282258064516129	0.0423387096774194	140	2	332	5	22	1
Gynecologic	Metastasis	Treatment	ERBB3	0.0100806451612903	0.0745967741935484	0.131048387096774	38	1	390	6	66	1
Gynecologic	Metastasis	Treatment	ESR1	0.0161290322580645	0.264112903225806	0.0987903225806452	131	2	310	8	50	1
Gynecologic	Metastasis	Treatment	FAT1	0.0120967741935484	0.38508064516129	0.0342741935483871	191	2	284	6	18	1
Gynecologic	Metastasis	Treatment	FBXW7	0.0403225806451613	0.328629032258065	0.0262096774193548	161	4	306	16	12	3
Gynecologic	Metastasis	Treatment	FGFR2	0.0141129032258065	0.159274193548387	0.131048387096774	80	1	346	8	66	1
